place,m/w,name,gender,s20,BestTime,Month of date,Year,Result,Result_gen,sub20,Dist
294,177,Копылов Денис,М,,00:25:40,December,2018,00:25:40,00:25:40,,1000
296,179,Коваленко Сергей,М,,00:25:47,December,2018,00:25:47,00:25:47,,1000
368,204,Шелухин Сергей,М,,00:28:05,December,2018,00:29:41,00:29:41,,1000
372,205,Слизов Алексей,М,,00:28:06,December,2018,00:28:06,00:28:06,,1000
374,208,Ивин Сергей,М,,00:28:13,December,2018,00:32:48,00:32:48,,1000
379,209,Каплинский Дмитрий,М,,00:28:22,December,2018,00:28:22,00:28:22,,1000
385,212,Шиманский Павел,М,,00:28:41,December,2018,00:28:41,00:28:41,,1000
443,234,Декало Тимофей,М,,00:31:45,December,2018,00:31:45,00:31:45,,1000
479,245,Рудометкин Павел,М,,00:41:16,December,2018,00:41:16,00:41:16,,1000
20,16,Папилин Сергей,М,SUB20,00:17:37,January,2018,00:24:35,00:24:35,sub20,1000
48,35,Самарин Андрей,М,SUB20,00:19:18,January,2018,00:19:18,00:19:18,sub20,1000
54,39,Бобров Дмитрий,М,SUB20,00:19:38,January,2018,00:22:10,00:22:10,sub20,1000
6,4,Воронов Павел,М,SUB20,00:16:28,February,2018,00:16:28,00:16:28,sub20,1000
14,12,Куропаткин Дмитрий,М,SUB20,00:17:13,February,2018,00:17:13,00:17:13,sub20,1000
58,41,Кузнецов Андрей,М,SUB20,00:19:47,February,2018,00:19:47,00:19:47,sub20,1000
2,2,Ермолов Максим,М,SUB20,00:15:51,March,2018,00:15:51,00:15:51,sub20,1000
4,3,Харламов Павел,М,SUB20,00:16:07,March,2018,00:17:09,00:17:09,sub20,1000
7,5,Блашенков Николай,М,SUB20,00:16:29,March,2018,00:16:29,00:16:29,sub20,1000
10,8,Шевченко Александр,М,SUB20,00:16:43,March,2018,00:21:32,00:21:32,sub20,1000
12,10,Лесин Никита,М,SUB20,00:17:01,March,2018,00:19:11,00:19:11,sub20,1000
13,11,Овчинников Антон,М,SUB20,00:17:06,March,2018,00:17:06,00:17:06,sub20,1000
14,12,Куропаткин Дмитрий,М,SUB20,00:17:13,March,2018,00:17:37,00:17:37,sub20,1000
18,14,Осякин Илья,М,SUB20,00:17:25,March,2018,00:18:04,00:18:04,sub20,1000
19,15,Малинин Александр,М,SUB20,00:17:32,March,2018,00:19:41,00:19:41,sub20,1000
20,16,Папилин Сергей,М,SUB20,00:17:37,March,2018,00:22:05,00:22:05,sub20,1000
28,23,Яцко Иван,М,SUB20,00:18:15,March,2018,00:19:44,00:19:44,sub20,1000
29,24,Гопеенко Алексей,М,SUB20,00:18:28,March,2018,00:18:50,00:18:50,sub20,1000
31,25,Моисеев Роман,М,SUB20,00:18:42,March,2018,00:18:42,00:18:42,sub20,1000
33,26,Назаров Александр,М,SUB20,00:18:46,March,2018,00:18:46,00:18:46,sub20,1000
35,28,Гулаков Алексей,М,SUB20,00:18:50,March,2018,00:20:00,00:20:00,sub20,1000
39,30,Чирков Станислав,М,SUB20,00:19:00,March,2018,00:19:00,00:19:00,sub20,1000
50,36,Кузнецов Станислав,М,SUB20,00:19:20,March,2018,00:19:20,00:19:20,sub20,1000
53,38,Спиридонов Данил,М,SUB20,00:19:37,March,2018,00:20:33,00:20:33,sub20,1000
61,43,Селезнев Владимир,М,SUB20,00:19:58,March,2018,00:25:35,00:25:35,sub20,1000
62,44,Колодников Василий,М,SUB20,00:19:58,March,2018,00:19:58,00:19:58,sub20,1000
1,1,Екель Тим,М,SUB20,00:15:50,April,2018,00:15:50,00:15:50,sub20,1000
8,6,Назаров Денис,М,SUB20,00:16:35,April,2018,00:16:35,00:16:35,sub20,1000
10,8,Шевченко Александр,М,SUB20,00:16:43,April,2018,00:19:41,00:19:41,sub20,1000
11,9,Чайкин Денис,М,SUB20,00:16:52,April,2018,00:16:52,00:16:52,sub20,1000
12,10,Лесин Никита,М,SUB20,00:17:01,April,2018,00:17:01,00:17:01,sub20,1000
16,13,Борисков Никита,М,SUB20,00:17:21,April,2018,00:17:38,00:17:38,sub20,1000
19,15,Малинин Александр,М,SUB20,00:17:32,April,2018,00:17:32,00:17:32,sub20,1000
20,16,Папилин Сергей,М,SUB20,00:17:37,April,2018,00:19:24,00:19:24,sub20,1000
21,17,Кузнецов Cтанислав,М,SUB20,00:17:51,April,2018,00:17:51,00:17:51,sub20,1000
23,18,Пономарев Сергей,М,SUB20,00:17:56,April,2018,00:17:56,00:17:56,sub20,1000
28,23,Яцко Иван,М,SUB20,00:18:15,April,2018,00:18:15,00:18:15,sub20,1000
29,24,Гопеенко Алексей,М,SUB20,00:18:28,April,2018,00:18:46,00:18:46,sub20,1000
35,28,Гулаков Алексей,М,SUB20,00:18:50,April,2018,00:18:50,00:18:50,sub20,1000
43,33,Галкин Григорий,М,SUB20,00:19:08,April,2018,00:19:08,00:19:08,sub20,1000
53,38,Спиридонов Данил,М,SUB20,00:19:37,April,2018,00:19:37,00:19:37,sub20,1000
58,41,Кузнецов Андрей,М,SUB20,00:19:47,April,2018,00:20:14,00:20:14,sub20,1000
60,42,Шаповалов Алексей,М,SUB20,00:19:53,April,2018,00:21:46,00:21:46,sub20,1000
9,7,Романюк Денис,М,SUB20,00:16:41,May,2018,00:16:47,00:16:47,sub20,1000
10,8,Шевченко Александр,М,SUB20,00:16:43,May,2018,00:19:33,00:19:33,sub20,1000
14,12,Куропаткин Дмитрий,М,SUB20,00:17:13,May,2018,00:17:26,00:17:26,sub20,1000
16,13,Борисков Никита,М,SUB20,00:17:21,May,2018,00:17:21,00:17:21,sub20,1000
18,14,Осякин Илья,М,SUB20,00:17:25,May,2018,00:17:25,00:17:25,sub20,1000
19,15,Малинин Александр,М,SUB20,00:17:32,May,2018,00:18:14,00:18:14,sub20,1000
20,16,Папилин Сергей,М,SUB20,00:17:37,May,2018,00:18:38,00:18:38,sub20,1000
25,20,Слободянюк Евгений,М,SUB20,00:18:01,May,2018,00:18:01,00:18:01,sub20,1000
29,24,Гопеенко Алексей,М,SUB20,00:18:28,May,2018,00:18:28,00:18:28,sub20,1000
34,27,Гарифуллин Артем,М,SUB20,00:18:48,May,2018,00:18:48,00:18:48,sub20,1000
40,31,Малютин Иван,М,SUB20,00:19:00,May,2018,00:19:00,00:19:00,sub20,1000
60,42,Шаповалов Алексей,М,SUB20,00:19:53,May,2018,00:19:53,00:19:53,sub20,1000
4,3,Харламов Павел,М,SUB20,00:16:07,June,2018,00:16:07,00:16:07,sub20,1000
9,7,Романюк Денис,М,SUB20,00:16:41,June,2018,00:16:41,00:16:41,sub20,1000
14,12,Куропаткин Дмитрий,М,SUB20,00:17:13,June,2018,00:17:32,00:17:32,sub20,1000
18,14,Осякин Илья,М,SUB20,00:17:25,June,2018,00:17:35,00:17:35,sub20,1000
19,15,Малинин Александр,М,SUB20,00:17:32,June,2018,00:17:46,00:17:46,sub20,1000
20,16,Папилин Сергей,М,SUB20,00:17:37,June,2018,00:17:37,00:17:37,sub20,1000
24,19,Гуринович Юрий,М,SUB20,00:18:00,June,2018,00:18:00,00:18:00,sub20,1000
35,28,Гулаков Алексей,М,SUB20,00:18:50,June,2018,00:18:52,00:18:52,sub20,1000
55,40,Самохвалов Денис,М,SUB20,00:19:40,June,2018,00:19:40,00:19:40,sub20,1000
27,22,Олейник Павел,М,SUB20,00:18:13,July,2018,00:18:13,00:18:13,sub20,1000
12,10,Лесин Никита,М,SUB20,00:17:01,September,2018,00:17:23,00:17:23,sub20,1000
36,29,Жарский Андрей,М,SUB20,00:18:53,September,2018,00:18:53,00:18:53,sub20,1000
54,39,Бобров Дмитрий,М,SUB20,00:19:38,September,2018,00:19:38,00:19:38,sub20,1000
42,32,Заворотнев Владимир,М,SUB20,00:19:06,October,2018,00:20:36,00:20:36,sub20,1000
54,39,Бобров Дмитрий,М,SUB20,00:19:38,October,2018,00:19:40,00:19:40,sub20,1000
10,8,Шевченко Александр,М,SUB20,00:16:43,November,2018,00:16:43,00:16:43,sub20,1000
26,21,Корнилов Андрей,М,SUB20,00:18:09,November,2018,00:18:09,00:18:09,sub20,1000
51,37,Русаков Валерий,М,SUB20,00:19:31,November,2018,00:19:31,00:19:31,sub20,1000
10,8,Шевченко Александр,М,SUB20,00:16:43,December,2018,00:16:59,00:16:59,sub20,1000
42,32,Заворотнев Владимир,М,SUB20,00:19:06,December,2018,00:19:06,00:19:06,sub20,1000
47,34,Федотов Игорь,М,SUB20,00:19:17,December,2018,00:19:17,00:19:17,sub20,1000
61,43,Селезнев Владимир,М,SUB20,00:19:58,December,2018,00:19:58,00:19:58,sub20,1000
